Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
E0,30/09/2019,Man United,Arsenal,1,1,D,1,0,16,10,4,5,18,13,8,7,4,2,0,0,2.37,3.5,2.9,2.35,3.4,3.0,2.35,3.6,2.9,2.35,3.5,3.0
E0,05/10/2019,Brighton,Tottenham,3,0,H,2,0,17,8,6,3,11,7,4,4,2,1,0,0,3.9,3.6,1.9,3.8,3.6,1.95,3.8,3.6,1.95,3.9,3.6,1.95
E0,05/10/2019,Burnley,Everton,1,0,H,0,0,9,11,3,2,5,12,7,9,2,1,0,1,2.87,3.3,2.5,2.85,3.25,2.55,2.9,3.25,2.5,2.9,3.25,2.5
E0,05/10/2019,Liverpool,Leicester,2,1,H,1,0,18,2,8,1,9,17,4,6,1,4,0,0,1.44,4.75,7.0,1.45,4.6,7.0,1.47,4.6,6.5,1.44,4.6,7.5
E0,05/10/2019,Norwich,Aston Villa,1,5,A,0,2,21,22,5,12,14,17,10,6,1,3,0,0,2.37,3.6,2.8,2.3,3.6,2.95,2.35,3.65,2.8,2.4,3.6,2.8
E0,05/10/2019,Watford,Sheffield United,0,0,D,0,0,8,9,2,3,7,6,7,7,0,2,0,0,2.05,3.4,3.6,2.2,3.3,3.4,2.1,3.4,3.5,2.1,3.4,3.6
E0,05/10/2019,West Ham,Crystal Palace,1,2,A,0,0,9,7,4,4,11,7,2,2,3,2,0,0,1.95,3.6,3.8,2.0,3.5,3.75,2.0,3.55,3.7,1.95,3.6,3.8
E0,06/10/2019,Arsenal,Bournemouth,1,0,H,1,0,12,10,2,2,12,6,14,5,1,2,0,0,1.44,4.75,7.0,1.42,5.0,6.75,1.46,5.0,6.0,1.44,4.8,7.0
E0,06/10/2019,Man City,Wolves,0,2,A,0,0,18,7,2,2,11,14,9,1,5,2,0,0,1.12,9.0,21.0,1.13,9.0,19.5,1.13,9.0,18.0,1.11,9.0,26.0
E0,06/10/2019,Southampton,Chelsea,1,4,A,1,3,10,13,3,7,8,15,3,4,0,1,0,0,4.0,3.8,1.85,4.0,3.75,1.87,3.95,3.8,1.87,4.0,3.8,1.85
E0,06/10/2019,Newcastle,Man United,1,0,H,0,0,12,12,2,3,12,10,4,6,3,3,0,0,4.5,3.5,1.85,4.5,3.4,1.87,4.35,3.4,1.9,4.4,3.4,1.88
